order_id,customer_id,order_date,order_value
O0011079,C04109,2/23/2025,207.87
O0011080,C04109,9/13/2025,105.78
O0011081,C04110,6/18/2023,232.74
O0011082,C04110,4/9/2024,290.24
O0011083,C04111,6/21/2025,220.28
O0011084,C04112,1/21/2024,195.39
O0011085,C04112,9/23/2024,202.76
O0011086,C04112,5/18/2025,164.38
O0011087,C04113,2/20/2025,181.57
O0011088,C04114,2/22/2023,257.23
O0011089,C04114,10/25/2024,97.89
O0011090,C04114,2/27/2025,334.05
O0011091,C04114,7/4/2025,242.64
O0011092,C04114,10/26/2025,178.63
O0011093,C04115,4/24/2023,251.8
O0011094,C04115,11/8/2023,280.95
O0011095,C04115,6/1/2024,244.78
O0011096,C04115,12/31/2024,266.33
O0011097,C04115,4/26/2025,264.56
O0011098,C04115,4/30/2025,254.35
O0011099,C04116,1/28/2023,192.45
O0011100,C04116,10/27/2023,160.38
O0011101,C04116,11/12/2023,251.83
O0011102,C04116,7/29/2024,128.47
O0011103,C04116,9/25/2024,205.93
O0011104,C04116,10/12/2024,184.22
O0011105,C04117,10/19/2024,161.19
O0011106,C04117,7/13/2025,193.2
O0011107,C04118,1/5/2024,132.96
O0011108,C04118,7/20/2025,189.81
O0011109,C04119,11/11/2023,237.75
O0011110,C04119,12/31/2023,167.75
O0011111,C04119,8/23/2024,344.19
O0011112,C04119,8/5/2025,182.65
O0011113,C04119,11/27/2025,228.82
O0011114,C04120,5/5/2023,133.82
O0011115,C04120,5/11/2023,192.23
O0011116,C04120,1/10/2025,229.21
O0011117,C04120,3/17/2025,300.56
O0011118,C04120,12/8/2025,262.65
O0011119,C04121,2/25/2025,192.61
O0011120,C04122,2/20/2023,255.63
O0011121,C04122,3/31/2023,187.89
O0011122,C04122,5/30/2023,248.82
O0011123,C04122,11/24/2023,195.28
O0011124,C04122,12/12/2023,192.06
O0011125,C04123,9/11/2023,211.25
O0011126,C04123,10/8/2023,341.53
O0011127,C04123,12/23/2023,297.72
O0011128,C04123,10/14/2024,223.13
O0011129,C04123,9/9/2025,220.46
O0011130,C04123,9/25/2025,-208.66
O0011131,C04124,6/7/2025,277.03
O0011132,C04124,7/21/2025,187.33
O0011133,C04124,10/4/2025,258.61
O0011134,C04125,6/10/2025,298.37
O0011135,C04125,12/29/2025,216.54
O0011136,C04126,6/17/2024,184.27
O0011137,C04126,8/16/2024,274.11
O0011138,C04127,1/30/2024,246.92
O0011139,C04128,3/20/2025,300.87
O0011140,C04129,10/18/2023,181.56
O0011141,C04129,11/1/2023,210.53
O0011142,C04129,1/18/2025,252.64
O0011143,C04129,6/12/2025,241.83
O0011144,C04130,5/22/2024,271.99
O0011145,C04131,4/29/2024,215.86
O0011146,C04131,8/14/2024,204.18
O0011147,C04131,6/17/2025,160.01
O0011148,C04132,4/23/2023,236.11
O0011149,C04132,1/12/2024,240.24
O0011150,C04132,3/20/2024,320.12
O0011151,C04132,5/27/2025,210.07
O0011152,C04133,1/11/2025,195.11
O0011153,C04134,5/25/2023,199.29
O0011154,C04134,9/4/2025,204.09
O0011155,C04135,3/23/2024,238.27
O0011156,C04135,2/6/2025,258.74
O0011157,C04135,6/28/2025,93.52
O0011158,C04135,8/22/2025,224.16
O0011159,C04136,8/17/2023,152.21
O0011160,C04136,8/11/2024,258.59
O0011161,C04136,10/16/2024,264.55
O0011162,C04136,12/13/2024,269.88
O0011163,C04136,1/28/2025,210.73
O0011164,C04136,10/11/2025,281.62
O0011165,C04137,11/24/2023,247.05
O0011166,C04137,4/18/2024,234.48
O0011167,C04137,8/19/2025,242.33
O0011168,C04138,12/24/2024,149.11
O0011169,C04139,4/6/2024,298.7
O0011170,C04139,5/27/2024,282.08
O0011171,C04139,5/15/2025,209.06
O0011172,C04140,12/11/2024,273.91
O0011173,C04141,8/26/2023,-162.88
O0011174,C04142,5/8/2023,172.53
O0011175,C04142,5/16/2023,282.47
O0011176,C04142,6/2/2023,217.08
O0011177,C04143,2/26/2023,253.76
O0011178,C04143,3/6/2023,235.45
O0011179,C04143,7/25/2023,271.53
O0011180,C04143,8/23/2023,282.11
O0011181,C04143,6/3/2024,233.6
O0011182,C04143,8/25/2025,270.68
O0011183,C04144,2/8/2023,205.16
O0011184,C04144,9/19/2023,172.88
O0011185,C04144,11/7/2023,140.78
O0011186,C04144,5/6/2024,315.02
O0011187,C04144,12/23/2024,299.08
O0011188,C04145,1/1/2025,258.67
O0011189,C04146,3/11/2023,-301.89
O0011190,C04146,8/17/2023,183.86
O0011191,C04146,4/26/2024,208.19
O0011192,C04146,12/16/2024,248.65
O0011193,C04146,9/5/2025,275.07
O0011194,C04146,12/11/2025,220.48
O0011195,C04147,4/11/2023,283.86
O0011196,C04147,5/6/2024,313.57
O0011197,C04147,5/21/2024,262.26
O0011198,C04147,10/29/2024,102.61
O0011199,C04147,4/5/2025,183.49
O0011200,C04147,11/1/2025,-213.16
O0011201,C04148,6/29/2024,277.28
O0011202,C04149,1/31/2023,327.1
O0011203,C04149,4/9/2023,258.45
O0011204,C04149,5/2/2024,179.76
O0011205,C04149,1/8/2025,343.24
O0011206,C04149,2/18/2025,277.28
O0011207,C04149,8/28/2025,256.32
O0011208,C04150,3/19/2024,287.34
O0011209,C04150,9/5/2025,254.78
O0011210,C04151,4/30/2024,332.18
O0011211,C04152,11/9/2023,168.14
O0011212,C04153,1/2/2025,205.61
O0011213,C04153,7/10/2025,235.71
O0011214,C04154,1/5/2023,235.99
O0011215,C04154,9/5/2023,334.16
O0011216,C04154,12/29/2023,245.66
O0011217,C04154,7/27/2024,317.1
O0011218,C04154,11/5/2024,-130.77
O0011219,C04154,7/21/2025,305.19
O0011220,C04155,2/8/2025,366.08
O0011221,C04156,10/18/2023,230.18
O0011222,C04156,8/14/2024,147.85
O0011223,C04156,1/23/2025,151.16
O0011224,C04156,7/12/2025,-133.52
O0011225,C04156,8/2/2025,224.19
O0011226,C04157,10/25/2023,190.11
O0011227,C04157,1/27/2024,190.83
O0011228,C04157,3/19/2024,174.57
O0011229,C04157,4/25/2024,185.02
O0011230,C04157,8/9/2024,247.26
O0011231,C04158,3/18/2023,159.41
O0011232,C04158,1/13/2024,204.8
O0011233,C04158,2/4/2024,134.7
O0011234,C04158,3/18/2024,171.32
O0011235,C04158,3/19/2025,244.46
O0011236,C04159,11/26/2024,229.53
O0011237,C04160,5/23/2025,-172.61
O0011238,C04161,9/22/2025,210.53
O0011239,C04162,12/29/2023,272.1
O0011240,C04163,10/19/2024,316.07
O0011241,C04163,2/23/2025,220.7
O0011242,C04163,8/30/2025,187.14
O0011243,C04164,7/2/2023,145.48
O0011244,C04164,8/7/2025,106.32
O0011245,C04165,5/18/2023,223.17
O0011246,C04165,6/8/2024,169.98
O0011247,C04165,7/4/2024,228
O0011248,C04165,12/2/2024,239.07
O0011249,C04165,12/21/2024,250.61
O0011250,C04165,5/8/2025,207.34
O0011251,C04166,7/6/2023,308.52
O0011252,C04166,10/16/2024,251.05
O0011253,C04166,3/18/2025,187.05
O0011254,C04166,5/7/2025,106.96
O0011255,C04167,8/1/2023,284.53
O0011256,C04167,10/23/2023,5.4
O0011257,C04167,3/20/2025,257.37
O0011258,C04167,6/22/2025,207.59
O0011259,C04168,7/12/2024,203.73
O0011260,C04169,2/29/2024,251.13
O0011261,C04169,11/28/2025,344.98
O0011262,C04170,4/6/2023,149.88
O0011263,C04170,1/3/2024,191.93
O0011264,C04170,1/27/2024,190.92
O0011265,C04170,5/29/2024,232.53
O0011266,C04170,2/13/2025,221.15
O0011267,C04170,3/9/2025,141.17
O0011268,C04171,1/16/2023,146.15
O0011269,C04171,10/18/2023,188.76
O0011270,C04171,7/17/2024,289.82
O0011271,C04171,11/20/2024,254.24
O0011272,C04171,12/11/2024,98.48
O0011273,C04171,12/7/2025,250.9
O0011274,C04172,2/23/2024,279.54
O0011275,C04173,5/12/2023,177.42
O0011276,C04173,5/5/2024,218.37
O0011277,C04173,9/2/2024,316.82
O0011278,C04173,1/10/2025,163.16
O0011279,C04173,3/12/2025,185.39
O0011280,C04174,8/5/2023,289.91
O0011281,C04174,6/1/2024,231
O0011282,C04174,11/22/2024,199.21
O0011283,C04174,10/7/2025,254.38
O0011284,C04175,6/28/2023,141.53
O0011285,C04175,10/27/2023,463.46
O0011286,C04175,8/20/2024,264.52
O0011287,C04175,11/27/2024,269.96
O0011288,C04175,5/13/2025,162.08
O0011289,C04176,9/15/2023,164.3
O0011290,C04177,5/9/2023,219.11
O0011291,C04177,6/8/2023,387.35
O0011292,C04177,10/17/2023,202.91
O0011293,C04177,12/7/2023,361.83
O0011294,C04177,3/19/2024,209.46
O0011295,C04178,7/7/2023,173.22
O0011296,C04178,5/18/2025,323.16
O0011297,C04179,7/27/2024,144.55
O0011298,C04180,12/24/2024,267.51
O0011299,C04181,8/8/2025,270.25
O0011300,C04181,8/11/2025,156.8
O0011301,C04181,12/13/2025,261.42
O0011302,C04182,8/22/2023,184.01
O0011303,C04183,5/16/2025,216.34
O0011304,C04183,11/4/2025,226.31
O0011305,C04184,8/19/2023,211.51
O0011306,C04184,3/12/2024,273.1
O0011307,C04184,5/14/2024,155.85
O0011308,C04184,8/24/2024,150.3
O0011309,C04184,1/24/2025,309.16
O0011310,C04184,2/25/2025,167.93
O0011311,C04185,7/28/2023,242.56
O0011312,C04185,6/23/2024,150.23
O0011313,C04186,4/23/2023,210.01
O0011314,C04187,2/12/2024,228.43
O0011315,C04187,4/27/2024,231.54
O0011316,C04187,4/29/2025,-235.43
O0011317,C04188,11/24/2025,314.48
O0011318,C04189,2/13/2023,172.63
O0011319,C04190,2/2/2023,-267.1
O0011320,C04190,9/1/2023,251.95
O0011321,C04190,10/2/2024,183.13
O0011322,C04190,10/31/2025,279.02
O0011323,C04191,2/28/2023,280.36
O0011324,C04192,12/29/2025,243.68
O0011325,C04193,7/21/2024,190.55
O0011326,C04193,3/6/2025,268.76
O0011327,C04193,4/1/2025,187.12
O0011328,C04193,7/18/2025,267.17
O0011329,C04194,8/15/2025,310.37
O0011330,C04195,2/19/2023,288.58
O0011331,C04196,7/22/2025,225.51
O0011332,C04197,10/13/2025,226
O0011333,C04198,7/20/2023,322.89
O0011334,C04199,4/2/2023,203.1
O0011335,C04200,3/3/2023,254.8
O0011336,C04200,7/29/2024,75.91
O0011337,C04201,4/4/2023,107.5
O0011338,C04201,3/19/2024,351
O0011339,C04201,9/10/2024,211.37
O0011340,C04201,12/29/2024,239.59
O0011341,C04201,4/21/2025,326.54
O0011342,C04201,9/21/2025,159.75
O0011343,C04202,6/22/2023,208.64
O0011344,C04202,5/18/2024,310.81
O0011345,C04203,1/5/2023,175.55
O0011346,C04203,5/12/2023,185.29
O0011347,C04203,5/23/2023,201
O0011348,C04203,10/30/2024,184.41
O0011349,C04203,11/5/2024,217.64
O0011350,C04203,6/29/2025,204.51
O0011351,C04204,7/18/2023,160.1
O0011352,C04204,12/29/2023,317.22
O0011353,C04204,2/19/2024,229.39
O0011354,C04204,10/31/2025,216.45
O0011355,C04205,12/26/2023,319.75
O0011356,C04205,5/5/2025,298.96
O0011357,C04206,9/9/2023,227.13
O0011358,C04207,1/7/2024,175.92
O0011359,C04208,3/16/2023,189.15
O0011360,C04208,6/29/2023,135.62
O0011361,C04208,5/5/2024,235.6
O0011362,C04208,3/1/2025,235.64
O0011363,C04208,5/5/2025,256.04
O0011364,C04208,5/21/2025,234.66
O0011365,C04209,6/8/2025,255.49
O0011366,C04209,9/30/2025,148.48
O0011367,C04210,2/26/2024,262.28
O0011368,C04210,2/11/2025,348.02
O0011369,C04210,6/11/2025,261.21
O0011370,C04210,8/15/2025,121.04
O0011371,C04210,12/27/2025,257.59
O0011372,C04211,7/20/2023,269.63
O0011373,C04211,3/10/2024,222.58
O0011374,C04211,8/15/2025,193.99
O0011375,C04211,12/10/2025,263.21
O0011376,C04212,10/23/2023,182.87
O0011377,C04213,1/28/2024,144.57
O0011378,C04213,9/5/2024,223.42
O0011379,C04213,9/27/2024,279.7
O0011380,C04213,6/19/2025,258.24
O0011381,C04213,8/12/2025,129.59
O0011382,C04213,12/15/2025,262.67
O0011383,C04214,10/27/2025,288.17
O0011384,C04215,5/16/2024,252.38
O0011385,C04215,7/28/2024,435
O0011386,C04215,10/1/2024,192.35
O0011387,C04216,7/27/2023,190.45
O0011388,C04216,3/3/2024,175.87
O0011389,C04216,7/7/2024,271.17
O0011390,C04216,7/30/2025,243.31
O0011391,C04217,8/11/2025,250.87
O0011392,C04218,1/7/2023,247.29
O0011393,C04218,3/24/2023,232.75
O0011394,C04218,1/1/2024,156.27
O0011395,C04218,1/14/2024,-252.02
O0011396,C04218,6/6/2024,182.28
O0011397,C04218,7/15/2025,308.46
O0011398,C04219,1/26/2023,195.45
O0011399,C04219,2/15/2023,225.64
O0011400,C04219,1/7/2024,204.61
O0011401,C04219,8/25/2024,188.6
O0011402,C04219,8/31/2024,192.36
O0011403,C04220,4/17/2023,252.5
O0011404,C04220,11/26/2023,187.13
O0011405,C04221,9/2/2024,166.12
O0011406,C04222,8/16/2024,355.45
O0011407,C04222,11/6/2025,325.1
O0011408,C04223,1/18/2025,195.2
O0011409,C04224,11/12/2023,281.64
O0011410,C04225,6/12/2023,233.63
O0011411,C04226,4/19/2024,179.14
O0011412,C04227,10/16/2025,105.28
O0011413,C04228,4/5/2024,229.47
O0011414,C04229,5/18/2023,154.24
O0011415,C04229,5/26/2024,212.56
O0011416,C04230,10/14/2023,-267.75
O0011417,C04231,4/25/2025,225.58
O0011418,C04231,5/18/2025,235.79
O0011419,C04232,8/19/2023,165.21
O0011420,C04232,11/24/2023,205.71
O0011421,C04232,7/23/2024,140.74
O0011422,C04232,7/2/2025,272.05
O0011423,C04232,8/29/2025,141.6
O0011424,C04233,1/1/2025,284.22
O0011425,C04234,5/25/2024,236.5
O0011426,C04234,12/19/2024,221.55
O0011427,C04234,6/21/2025,213.25
O0011428,C04234,10/17/2025,300.85
O0011429,C04235,10/27/2025,164.32
O0011430,C04236,2/8/2023,151.01
O0011431,C04236,6/30/2023,118.09
O0011432,C04236,2/12/2024,340.09
O0011433,C04236,12/22/2024,232.04
O0011434,C04237,10/1/2023,221.04
O0011435,C04237,2/23/2024,206.14
O0011436,C04237,7/27/2025,347.99
O0011437,C04237,9/22/2025,195.71
O0011438,C04237,10/2/2025,246.55
O0011439,C04237,10/14/2025,211.87
O0011440,C04238,1/24/2025,226.44
O0011441,C04238,10/31/2025,248.55
O0011442,C04239,6/20/2023,259.73
O0011443,C04239,6/6/2024,235.91
O0011444,C04239,9/3/2024,184.26
O0011445,C04239,7/14/2025,224.98
O0011446,C04239,8/27/2025,309.81
O0011447,C04240,9/12/2023,85.16
O0011448,C04240,8/17/2025,78.2
O0011449,C04241,1/18/2023,299.37
O0011450,C04241,5/30/2024,191.11
O0011451,C04241,1/20/2025,-223.55
O0011452,C04242,11/9/2024,302.98
O0011453,C04243,7/18/2025,173.17
O0011454,C04243,8/17/2025,311.15
O0011455,C04243,10/17/2025,151.18
O0011456,C04244,10/30/2023,206.34
O0011457,C04245,4/5/2023,214.76
O0011458,C04246,5/17/2023,127.83
O0011459,C04246,6/25/2023,-180.52
O0011460,C04246,7/24/2023,175.21
O0011461,C04246,4/14/2024,254.37
O0011462,C04246,10/13/2025,342.5
O0011463,C04247,3/31/2023,273.11
O0011464,C04247,7/30/2023,263.48
O0011465,C04247,4/18/2024,301.69
O0011466,C04247,7/4/2025,48.49
O0011467,C04248,2/5/2023,234.27
O0011468,C04248,6/7/2023,286.6
O0011469,C04248,6/11/2024,134.25
O0011470,C04248,8/20/2024,232.49
O0011471,C04249,11/6/2023,229.58
O0011472,C04249,12/31/2023,277.26
O0011473,C04250,3/16/2023,352.03
O0011474,C04250,7/20/2023,227.12
O0011475,C04250,12/29/2023,270.36
O0011476,C04250,3/24/2024,124.83
O0011477,C04250,1/29/2025,254.31
O0011478,C04251,12/1/2023,185.34
O0011479,C04252,1/21/2024,141.26
O0011480,C04253,2/7/2024,296.22
O0011481,C04253,3/29/2024,175.19
O0011482,C04253,10/29/2024,222.77
O0011483,C04253,4/7/2025,275.06
O0011484,C04253,11/21/2025,346.86
O0011485,C04253,11/23/2025,300.02
O0011486,C04254,5/3/2025,234.05
O0011487,C04255,4/8/2023,278.97
O0011488,C04255,7/11/2023,189.37
O0011489,C04255,11/11/2023,242.69
O0011490,C04255,11/24/2023,257.73
O0011491,C04255,7/29/2025,224.52
O0011492,C04256,8/7/2023,269.84
O0011493,C04257,1/31/2023,212.93
O0011494,C04258,5/4/2024,268.3
O0011495,C04258,3/15/2025,201.23
O0011496,C04259,12/28/2024,241.13
O0011497,C04260,4/16/2023,217.86
O0011498,C04261,7/11/2023,105.93
O0011499,C04261,5/21/2025,258.15
O0011500,C04261,9/6/2025,315.11
O0011501,C04261,12/12/2025,323.96
O0011502,C04262,1/21/2023,215.02
O0011503,C04262,5/31/2023,202.83
O0011504,C04262,4/4/2024,258.17
O0011505,C04262,3/18/2025,266.85
O0011506,C04262,5/21/2025,221.12
O0011507,C04263,9/13/2023,181.95
O0011508,C04264,1/18/2024,288.34
O0011509,C04264,4/7/2024,252.89
O0011510,C04264,4/25/2024,178.55
O0011511,C04264,9/21/2024,225.21
O0011512,C04264,6/6/2025,282.14
O0011513,C04264,11/28/2025,266.29
O0011514,C04265,4/19/2024,242.08
O0011515,C04265,4/20/2025,333.68
O0011516,C04266,6/3/2023,317.16
O0011517,C04266,2/8/2024,248.49
O0011518,C04266,3/9/2025,222.1
O0011519,C04266,7/17/2025,262.7
O0011520,C04267,11/18/2023,138.7
O0011521,C04267,3/10/2024,186.19
O0011522,C04267,8/14/2024,198.7
O0011523,C04267,11/24/2024,305.02
O0011524,C04267,5/13/2025,403.75
O0011525,C04267,8/2/2025,294.38
O0011526,C04268,3/7/2023,296
O0011527,C04268,1/6/2025,350.43
O0011528,C04269,11/18/2024,209.18
O0011529,C04270,8/29/2023,213.71
O0011530,C04270,11/21/2023,303.62
O0011531,C04270,10/22/2025,108.86
O0011532,C04270,12/30/2025,225.05
O0011533,C04271,6/4/2023,229.24
O0011534,C04271,3/21/2024,201.41
O0011535,C04271,9/14/2024,270.74
O0011536,C04272,8/17/2023,223.6
O0011537,C04272,6/25/2024,132.17
O0011538,C04272,9/11/2024,215.74
O0011539,C04272,12/7/2024,116.53
O0011540,C04272,3/2/2025,343.86
O0011541,C04273,4/10/2023,343.81
O0011542,C04273,5/19/2023,190.31
O0011543,C04273,8/21/2023,130.95
O0011544,C04273,9/25/2023,226.54
O0011545,C04273,1/22/2025,185.66
O0011546,C04273,6/15/2025,108.41
O0011547,C04274,12/13/2025,221.29
O0011548,C04275,7/19/2024,225.34
O0011549,C04276,9/25/2023,364.92
O0011550,C04276,6/16/2024,256.48
O0011551,C04276,11/21/2024,391.1
O0011552,C04276,3/4/2025,198.78
O0011553,C04276,6/21/2025,190.91
O0011554,C04276,12/11/2025,302.23
O0011555,C04277,4/21/2023,235.04
O0011556,C04277,2/3/2024,206.22
O0011557,C04277,5/10/2024,240.43
O0011558,C04277,12/23/2024,280.49
O0011559,C04277,9/10/2025,163.6
O0011560,C04278,10/25/2025,353.9
O0011561,C04279,10/23/2025,195.53
O0011562,C04280,7/5/2023,184.22
O0011563,C04280,11/4/2023,196.64
O0011564,C04280,5/4/2024,-159.96
O0011565,C04280,6/2/2025,-220.01
O0011566,C04281,2/15/2023,311.86
O0011567,C04281,4/2/2024,-39.82
O0011568,C04281,4/16/2024,297.64
O0011569,C04281,7/10/2024,404.75
O0011570,C04281,9/26/2024,215.83
O0011571,C04281,10/22/2024,239.81
O0011572,C04282,7/2/2023,288.43
O0011573,C04282,10/19/2023,294.99
O0011574,C04282,12/8/2023,500.92
O0011575,C04282,1/7/2024,171.25
O0011576,C04282,5/31/2024,74.88
O0011577,C04283,8/1/2025,200.81
O0011578,C04284,12/21/2024,208.85
O0011579,C04285,1/4/2023,359.68
O0011580,C04285,2/3/2024,173.09
O0011581,C04285,12/9/2024,270.35
O0011582,C04285,5/18/2025,183.94
O0011583,C04285,8/26/2025,152.72
O0011584,C04285,9/19/2025,192.45
O0011585,C04286,6/7/2025,178.01
O0011586,C04287,3/15/2024,300.37
O0011587,C04287,10/23/2024,314.49
O0011588,C04287,9/4/2025,308.28
O0011589,C04288,10/7/2023,217.15
O0011590,C04288,12/12/2023,254.09
O0011591,C04288,12/24/2024,175.68
O0011592,C04288,1/13/2025,224.1
O0011593,C04288,2/24/2025,233.38
O0011594,C04288,10/25/2025,182.42
O0011595,C04289,2/15/2023,196.45
O0011596,C04289,3/16/2023,231.96
O0011597,C04289,9/14/2024,235.75
O0011598,C04290,6/26/2023,247.5
O0011599,C04290,8/27/2023,127.94
O0011600,C04290,9/27/2023,163.02
O0011601,C04290,3/11/2024,196.13
O0011602,C04290,6/9/2024,199.77
O0011603,C04290,10/6/2024,291.56
O0011604,C04291,7/27/2025,410.43
O0011605,C04292,11/20/2023,47.74
O0011606,C04292,2/1/2024,182.99
O0011607,C04292,5/8/2024,229.5
O0011608,C04292,5/27/2024,249.3
O0011609,C04292,11/11/2025,142.47
O0011610,C04293,12/31/2023,407.19
O0011611,C04294,4/3/2024,318.71
O0011612,C04295,10/13/2024,254.15
O0011613,C04295,3/21/2025,284.7
O0011614,C04296,9/5/2023,-134.29
O0011615,C04297,8/16/2025,216.04
O0011616,C04298,7/23/2023,268.77
O0011617,C04298,5/11/2024,159.94
O0011618,C04298,8/30/2024,226.59
O0011619,C04298,3/28/2025,262.95
O0011620,C04298,9/10/2025,317.76
O0011621,C04299,3/8/2024,249.9
O0011622,C04300,10/8/2025,178.94
O0011623,C04301,12/11/2023,127.82
O0011624,C04301,9/12/2024,205.72
O0011625,C04301,11/22/2024,187.53
O0011626,C04301,12/25/2024,253.87
O0011627,C04301,4/17/2025,235.93
O0011628,C04301,6/8/2025,309.13
O0011629,C04302,5/10/2024,46.28
O0011630,C04303,3/10/2023,250.25
O0011631,C04303,1/1/2024,227.89
O0011632,C04303,1/5/2024,288.46
O0011633,C04303,9/27/2024,218.53
O0011634,C04303,3/12/2025,225.41
O0011635,C04303,5/7/2025,144.63
O0011636,C04304,6/11/2024,192.15
O0011637,C04304,4/9/2025,150.97
O0011638,C04305,4/25/2023,287.21
O0011639,C04305,11/11/2023,187.25
O0011640,C04306,2/13/2025,339.47
O0011641,C04307,11/8/2024,199.43
O0011642,C04308,5/18/2023,143.26
O0011643,C04308,1/18/2024,144.93
O0011644,C04308,5/15/2025,218.46
O0011645,C04308,5/25/2025,176.36
O0011646,C04308,10/24/2025,243.18
O0011647,C04309,7/1/2023,130.58
O0011648,C04309,5/8/2024,257.98
O0011649,C04309,7/4/2024,243.91
O0011650,C04309,8/2/2024,257.04
O0011651,C04309,10/26/2024,102.67
O0011652,C04309,8/25/2025,268.12
O0011653,C04310,9/6/2025,195.65
O0011654,C04310,10/21/2025,-228.76
O0011655,C04311,3/1/2025,171.4
O0011656,C04312,3/1/2024,-249.01
O0011657,C04312,6/3/2025,308.42
O0011658,C04313,1/28/2023,225.9
O0011659,C04313,7/8/2024,70.93
O0011660,C04313,5/2/2025,272.71
O0011661,C04313,12/1/2025,341.04
O0011662,C04314,2/17/2023,101.93
O0011663,C04314,8/7/2023,230.25
O0011664,C04314,8/20/2023,220.07
O0011665,C04314,5/18/2024,244.09
O0011666,C04314,8/14/2024,368.6
O0011667,C04314,4/4/2025,222.51
O0011668,C04315,3/28/2023,277.64
O0011669,C04315,7/5/2023,224.17
O0011670,C04315,9/12/2023,233.01
O0011671,C04315,1/9/2025,234.66
O0011672,C04315,5/26/2025,152.75
O0011673,C04316,9/27/2024,211.45
O0011674,C04316,5/1/2025,222.93
O0011675,C04316,9/13/2025,145.06
O0011676,C04317,7/26/2023,160.57
O0011677,C04317,11/25/2023,258.49
O0011678,C04317,12/16/2023,184.34
O0011679,C04317,10/27/2024,226.05
O0011680,C04317,6/17/2025,299.12
O0011681,C04318,12/7/2023,236.69
O0011682,C04318,2/12/2024,5.51
O0011683,C04318,3/4/2024,220.48
O0011684,C04318,8/29/2024,261.13
O0011685,C04318,3/19/2025,404.11
O0011686,C04318,6/25/2025,97.61
O0011687,C04319,9/17/2023,179.75
O0011688,C04319,11/13/2024,117.26
O0011689,C04319,12/6/2025,238.36
O0011690,C04320,7/10/2023,176.46
O0011691,C04320,5/28/2024,201.9
O0011692,C04320,11/7/2024,187.65
O0011693,C04320,1/3/2025,146.2
O0011694,C04320,6/1/2025,-133.59
O0011695,C04320,11/22/2025,160.21
O0011696,C04321,4/1/2024,238.56
O0011697,C04321,12/28/2024,115.43
O0011698,C04321,2/15/2025,203.26
O0011699,C04321,2/17/2025,-250.65
O0011700,C04321,8/14/2025,265.51
O0011701,C04322,3/11/2023,32.32
O0011702,C04322,4/14/2024,213.06
O0011703,C04323,3/21/2024,221.66
O0011704,C04323,12/6/2024,357.92
O0011705,C04323,4/28/2025,329.38
O0011706,C04324,2/8/2023,273.46
O0011707,C04324,8/9/2023,226.66
O0011708,C04324,2/28/2024,267.16
O0011709,C04324,1/6/2025,232.29
O0011710,C04324,1/8/2025,143.15
O0011711,C04324,3/14/2025,125.02
O0011712,C04325,9/2/2023,244.78
O0011713,C04325,11/5/2023,217.15
O0011714,C04325,11/26/2023,130.43
O0011715,C04326,3/29/2024,198.57
O0011716,C04327,12/19/2023,144.42
O0011717,C04327,7/20/2024,363.36
O0011718,C04327,4/10/2025,177.17
O0011719,C04327,8/20/2025,292.15
O0011720,C04328,6/9/2023,203.68
O0011721,C04328,12/16/2024,251.35
O0011722,C04328,3/15/2025,203.42
O0011723,C04329,11/28/2024,208.36
O0011724,C04330,4/19/2023,250.75
O0011725,C04330,10/28/2023,223.8
O0011726,C04330,1/25/2024,92.16
O0011727,C04330,4/4/2024,201.03
O0011728,C04330,6/19/2025,192.1
O0011729,C04331,5/1/2024,103.06
O0011730,C04331,9/13/2025,281.08
O0011731,C04331,11/29/2025,262.2
O0011732,C04332,8/27/2024,250.26
O0011733,C04333,1/1/2023,221.92
O0011734,C04333,7/7/2023,310.57
O0011735,C04333,6/16/2024,319.29
O0011736,C04334,1/11/2024,176.08
O0011737,C04335,3/4/2024,211.13
O0011738,C04335,8/19/2025,230.56
O0011739,C04336,5/20/2023,182.98
O0011740,C04337,10/11/2024,118.98
O0011741,C04338,6/14/2023,216.59
O0011742,C04338,10/10/2023,196.36
O0011743,C04338,11/7/2023,85.03
O0011744,C04338,4/22/2024,283.88
O0011745,C04338,10/25/2025,328.19
O0011746,C04339,11/4/2023,247.39
O0011747,C04340,2/1/2023,192.34
O0011748,C04340,4/26/2024,242.3
O0011749,C04340,5/13/2024,205.36
O0011750,C04340,6/15/2025,186.83
O0011751,C04340,7/13/2025,141.62
O0011752,C04341,7/29/2024,241.44
O0011753,C04341,9/5/2024,272.94
O0011754,C04341,2/8/2025,308.05
O0011755,C04341,12/28/2025,207.44
O0011756,C04342,5/17/2023,113.82
O0011757,C04342,8/2/2023,313.53
O0011758,C04342,2/25/2025,223.41
O0011759,C04342,4/12/2025,245.13
O0011760,C04342,8/28/2025,251.87
O0011761,C04342,11/23/2025,362.34
O0011762,C04343,2/5/2025,155.87
O0011763,C04344,5/23/2025,108.26
O0011764,C04345,6/12/2025,187.3
O0011765,C04346,7/6/2024,270.06
O0011766,C04347,12/3/2025,164.95
O0011767,C04348,9/10/2024,315.77
O0011768,C04349,5/15/2025,337.26
O0011769,C04350,10/18/2023,233.31
O0011770,C04351,6/16/2024,223.65
O0011771,C04352,6/5/2024,148.98
O0011772,C04352,12/16/2024,246.08
O0011773,C04352,12/22/2025,191.6
O0011774,C04353,2/18/2023,-300.18
O0011775,C04353,2/24/2024,296.38
O0011776,C04353,5/22/2024,156.02
