order_id,customer_id,order_date,order_value
O0011207,C04149,2025-08-28,256.32
O0011208,C04150,2024-03-19,287.34
O0011209,C04150,2025-09-05,254.78
O0011210,C04151,2024-04-30,332.18
O0011211,C04152,2023-11-09,168.14
O0011212,C04153,2025-01-02,205.61
O0011213,C04153,2025-07-10,235.71
O0011214,C04154,2023-01-05,235.99
O0011215,C04154,2023-09-05,334.16
O0011216,C04154,2023-12-29,245.66
O0011217,C04154,2024-07-27,317.1
O0011218,C04154,2024-11-05,-130.77
O0011219,C04154,2025-07-21,305.19
O0011220,C04155,2025-02-08,366.08
O0011221,C04156,2023-10-18,230.18
O0011222,C04156,2024-08-14,147.85
O0011223,C04156,2025-01-23,151.16
O0011224,C04156,2025-07-12,-133.52
O0011225,C04156,2025-08-02,224.19
O0011226,C04157,2023-10-25,190.11
O0011227,C04157,2024-01-27,190.83
O0011228,C04157,2024-03-19,174.57
O0011229,C04157,2024-04-25,185.02
O0011230,C04157,2024-08-09,247.26
O0011231,C04158,2023-03-18,159.41
O0011232,C04158,2024-01-13,204.8
O0011233,C04158,2024-02-04,134.7
O0011234,C04158,2024-03-18,171.32
O0011235,C04158,2025-03-19,244.46
O0011236,C04159,2024-11-26,229.53
O0011237,C04160,2025-05-23,-172.61
O0011238,C04161,2025-09-22,210.53
O0011239,C04162,2023-12-29,272.1
O0011240,C04163,2024-10-19,316.07
O0011241,C04163,2025-02-23,220.7
O0011242,C04163,2025-08-30,187.14
O0011243,C04164,2023-07-02,145.48
O0011244,C04164,2025-08-07,106.32
O0011245,C04165,2023-05-18,223.17
O0011246,C04165,2024-06-08,169.98
O0011247,C04165,2024-07-04,228.0
O0011248,C04165,2024-12-02,239.07
O0011249,C04165,2024-12-21,250.61
O0011250,C04165,2025-05-08,207.34
O0011251,C04166,2023-07-06,308.52
O0011252,C04166,2024-10-16,251.05
O0011253,C04166,2025-03-18,187.05
O0011254,C04166,2025-05-07,106.96
O0011255,C04167,2023-08-01,284.53
O0011256,C04167,2023-10-23,5.4
O0011257,C04167,2025-03-20,257.37
O0011258,C04167,2025-06-22,207.59
O0011259,C04168,2024-07-12,203.73
O0011260,C04169,2024-02-29,251.13
O0011261,C04169,2025-11-28,344.98
O0011262,C04170,2023-04-06,149.88
O0011263,C04170,2024-01-03,191.93
O0011264,C04170,2024-01-27,190.92
O0011265,C04170,2024-05-29,232.53
O0011266,C04170,2025-02-13,221.15
O0011267,C04170,2025-03-09,141.17
O0011268,C04171,2023-01-16,146.15
O0011269,C04171,2023-10-18,188.76
O0011270,C04171,2024-07-17,289.82
O0011271,C04171,2024-11-20,254.24
O0011272,C04171,2024-12-11,98.48
O0011273,C04171,2025-12-07,250.9
O0011274,C04172,2024-02-23,279.54
O0011275,C04173,2023-05-12,177.42
O0011276,C04173,2024-05-05,218.37
O0011277,C04173,2024-09-02,316.82
O0011278,C04173,2025-01-10,163.16
O0011279,C04173,2025-03-12,185.39
O0011280,C04174,2023-08-05,289.91
O0011281,C04174,2024-06-01,231.0
O0011282,C04174,2024-11-22,199.21
O0011283,C04174,2025-10-07,254.38
O0011284,C04175,2023-06-28,141.53
O0011285,C04175,2023-10-27,463.46
O0011286,C04175,2024-08-20,264.52
O0011287,C04175,2024-11-27,269.96
O0011288,C04175,2025-05-13,162.08
O0011289,C04176,2023-09-15,164.3
O0011290,C04177,2023-05-09,219.11
O0011291,C04177,2023-06-08,387.35
O0011292,C04177,2023-10-17,202.91
O0011293,C04177,2023-12-07,361.83
O0011294,C04177,2024-03-19,209.46
O0011295,C04178,2023-07-07,173.22
O0011296,C04178,2025-05-18,323.16
O0011297,C04179,2024-07-27,144.55
O0011298,C04180,2024-12-24,267.51
O0011299,C04181,2025-08-08,270.25
O0011300,C04181,2025-08-11,156.8
O0011301,C04181,2025-12-13,261.42
O0011302,C04182,2023-08-22,184.01
O0011303,C04183,2025-05-16,216.34
O0011304,C04183,2025-11-04,226.31
O0011305,C04184,2023-08-19,211.51
O0011306,C04184,2024-03-12,273.1
O0011307,C04184,2024-05-14,155.85
O0011308,C04184,2024-08-24,150.3
O0011309,C04184,2025-01-24,309.16
O0011310,C04184,2025-02-25,167.93
O0011311,C04185,2023-07-28,242.56
O0011312,C04185,2024-06-23,150.23
O0011313,C04186,2023-04-23,210.01
O0011314,C04187,2024-02-12,228.43
O0011315,C04187,2024-04-27,231.54
O0011316,C04187,2025-04-29,-235.43
O0011317,C04188,2025-11-24,314.48
O0011318,C04189,2023-02-13,172.63
O0011319,C04190,2023-02-02,-267.1
O0011320,C04190,2023-09-01,251.95
O0011321,C04190,2024-10-02,183.13
O0011322,C04190,2025-10-31,279.02
O0011323,C04191,2023-02-28,280.36
O0011324,C04192,2025-12-29,243.68
O0011325,C04193,2024-07-21,190.55
O0011326,C04193,2025-03-06,268.76
O0011327,C04193,2025-04-01,187.12
O0011328,C04193,2025-07-18,267.17
O0011329,C04194,2025-08-15,310.37
O0011330,C04195,2023-02-19,288.58
O0011331,C04196,2025-07-22,225.51
O0011332,C04197,2025-10-13,226.0
O0011333,C04198,2023-07-20,322.89
O0011334,C04199,2023-04-02,203.1
O0011335,C04200,2023-03-03,254.8
O0011336,C04200,2024-07-29,75.91
O0011337,C04201,2023-04-04,107.5
O0011338,C04201,2024-03-19,351.0
O0011339,C04201,2024-09-10,211.37
O0011340,C04201,2024-12-29,239.59
O0011341,C04201,2025-04-21,326.54
O0011342,C04201,2025-09-21,159.75
O0011343,C04202,2023-06-22,208.64
O0011344,C04202,2024-05-18,310.81
O0011345,C04203,2023-01-05,175.55
O0011346,C04203,2023-05-12,185.29
O0011347,C04203,2023-05-23,201.0
O0011348,C04203,2024-10-30,184.41
O0011349,C04203,2024-11-05,217.64
O0011350,C04203,2025-06-29,204.51
O0011351,C04204,2023-07-18,160.1
O0011352,C04204,2023-12-29,317.22
O0011353,C04204,2024-02-19,229.39
O0011354,C04204,2025-10-31,216.45
O0011355,C04205,2023-12-26,319.75
O0011356,C04205,2025-05-05,298.96
O0011357,C04206,2023-09-09,227.13
O0011358,C04207,2024-01-07,175.92
O0011359,C04208,2023-03-16,189.15
O0011360,C04208,2023-06-29,135.62
O0011361,C04208,2024-05-05,235.6
O0011362,C04208,2025-03-01,235.64
O0011363,C04208,2025-05-05,256.04
O0011364,C04208,2025-05-21,234.66
O0011365,C04209,2025-06-08,255.49
O0011366,C04209,2025-09-30,148.48
O0011367,C04210,2024-02-26,262.28
O0011368,C04210,2025-02-11,348.02
O0011369,C04210,2025-06-11,261.21
O0011370,C04210,2025-08-15,121.04
O0011371,C04210,2025-12-27,257.59
O0011372,C04211,2023-07-20,269.63
O0011373,C04211,2024-03-10,222.58
O0011374,C04211,2025-08-15,193.99
O0011375,C04211,2025-12-10,263.21
O0011376,C04212,2023-10-23,182.87
O0011377,C04213,2024-01-28,144.57
O0011378,C04213,2024-09-05,223.42
O0011379,C04213,2024-09-27,279.7
O0011380,C04213,2025-06-19,258.24
O0011381,C04213,2025-08-12,129.59
O0011382,C04213,2025-12-15,262.67
O0011383,C04214,2025-10-27,288.17
O0011384,C04215,2024-05-16,252.38
O0011385,C04215,2024-07-28,435.0
O0011386,C04215,2024-10-01,192.35
O0011387,C04216,2023-07-27,190.45
O0011388,C04216,2024-03-03,175.87
O0011389,C04216,2024-07-07,271.17
O0011390,C04216,2025-07-30,243.31
O0011391,C04217,2025-08-11,250.87
O0011392,C04218,2023-01-07,247.29
O0011393,C04218,2023-03-24,232.75
O0011394,C04218,2024-01-01,156.27
O0011395,C04218,2024-01-14,-252.02
O0011396,C04218,2024-06-06,182.28
O0011397,C04218,2025-07-15,308.46
O0011398,C04219,2023-01-26,195.45
O0011399,C04219,2023-02-15,225.64
O0011400,C04219,2024-01-07,204.61
O0011401,C04219,2024-08-25,188.6
O0011402,C04219,2024-08-31,192.36
O0011403,C04220,2023-04-17,252.5
O0011404,C04220,2023-11-26,187.13
O0011405,C04221,2024-09-02,166.12
O0011406,C04222,2024-08-16,355.45
O0011407,C04222,2025-11-06,325.1
O0011408,C04223,2025-01-18,195.2
O0011409,C04224,2023-11-12,281.64
O0011410,C04225,2023-06-12,233.63
O0011411,C04226,2024-04-19,179.14
O0011412,C04227,2025-10-16,105.28
O0011413,C04228,2024-04-05,229.47
O0011414,C04229,2023-05-18,154.24
O0011415,C04229,2024-05-26,212.56
O0011416,C04230,2023-10-14,-267.75
O0011417,C04231,2025-04-25,225.58
O0011418,C04231,2025-05-18,235.79
O0011419,C04232,2023-08-19,165.21
O0011420,C04232,2023-11-24,205.71
O0011421,C04232,2024-07-23,140.74
O0011422,C04232,2025-07-02,272.05
O0011423,C04232,2025-08-29,141.6
O0011424,C04233,2025-01-01,284.22
O0011425,C04234,2024-05-25,236.5
O0011426,C04234,2024-12-19,221.55
O0011427,C04234,2025-06-21,213.25
O0011428,C04234,2025-10-17,300.85
O0011429,C04235,2025-10-27,164.32
O0011430,C04236,2023-02-08,151.01
O0011431,C04236,2023-06-30,118.09
O0011432,C04236,2024-02-12,340.09
O0011433,C04236,2024-12-22,232.04
O0011434,C04237,2023-10-01,221.04
O0011435,C04237,2024-02-23,206.14
O0011436,C04237,2025-07-27,347.99
O0011437,C04237,2025-09-22,195.71
O0011438,C04237,2025-10-02,246.55
O0011439,C04237,2025-10-14,211.87
O0011440,C04238,2025-01-24,226.44
O0011441,C04238,2025-10-31,248.55
O0011442,C04239,2023-06-20,259.73
O0011443,C04239,2024-06-06,235.91
O0011444,C04239,2024-09-03,184.26
O0011445,C04239,2025-07-14,224.98
O0011446,C04239,2025-08-27,309.81
O0011447,C04240,2023-09-12,85.16
O0011448,C04240,2025-08-17,78.2
O0011449,C04241,2023-01-18,299.37
O0011450,C04241,2024-05-30,191.11
O0011451,C04241,2025-01-20,-223.55
O0011452,C04242,2024-11-09,302.98
O0011453,C04243,2025-07-18,173.17
O0011454,C04243,2025-08-17,311.15
O0011455,C04243,2025-10-17,151.18
O0011456,C04244,2023-10-30,206.34
O0011457,C04245,2023-04-05,214.76
O0011458,C04246,2023-05-17,127.83
O0011459,C04246,2023-06-25,-180.52
O0011460,C04246,2023-07-24,175.21
O0011461,C04246,2024-04-14,254.37
O0011462,C04246,2025-10-13,342.5
O0011463,C04247,2023-03-31,273.11
O0011464,C04247,2023-07-30,263.48
O0011465,C04247,2024-04-18,301.69
O0011466,C04247,2025-07-04,48.49
O0011467,C04248,2023-02-05,234.27
O0011468,C04248,2023-06-07,286.6
O0011469,C04248,2024-06-11,134.25
O0011470,C04248,2024-08-20,232.49
O0011471,C04249,2023-11-06,229.58
O0011472,C04249,2023-12-31,277.26
O0011473,C04250,2023-03-16,352.03
O0011474,C04250,2023-07-20,227.12
O0011475,C04250,2023-12-29,270.36
O0011476,C04250,2024-03-24,124.83
O0011477,C04250,2025-01-29,254.31
O0011478,C04251,2023-12-01,185.34
O0011479,C04252,2024-01-21,141.26
O0011480,C04253,2024-02-07,296.22
O0011481,C04253,2024-03-29,175.19
O0011482,C04253,2024-10-29,222.77
O0011483,C04253,2025-04-07,275.06
O0011484,C04253,2025-11-21,346.86
O0011485,C04253,2025-11-23,300.02
O0011486,C04254,2025-05-03,234.05
O0011487,C04255,2023-04-08,278.97
O0011488,C04255,2023-07-11,189.37
O0011489,C04255,2023-11-11,242.69
O0011490,C04255,2023-11-24,257.73
O0011491,C04255,2025-07-29,224.52
O0011492,C04256,2023-08-07,269.84
O0011493,C04257,2023-01-31,212.93
O0011494,C04258,2024-05-04,268.3
O0011495,C04258,2025-03-15,201.23
O0011496,C04259,2024-12-28,241.13
O0011497,C04260,2023-04-16,217.86
O0011498,C04261,2023-07-11,105.93
O0011499,C04261,2025-05-21,258.15
O0011500,C04261,2025-09-06,315.11
O0011501,C04261,2025-12-12,323.96
O0011502,C04262,2023-01-21,215.02
O0011503,C04262,2023-05-31,202.83
O0011504,C04262,2024-04-04,258.17
O0011505,C04262,2025-03-18,266.85
O0011506,C04262,2025-05-21,221.12
O0011507,C04263,2023-09-13,181.95
O0011508,C04264,2024-01-18,288.34
O0011509,C04264,2024-04-07,252.89
O0011510,C04264,2024-04-25,178.55
O0011511,C04264,2024-09-21,225.21
O0011512,C04264,2025-06-06,282.14
O0011513,C04264,2025-11-28,266.29
O0011514,C04265,2024-04-19,242.08
O0011515,C04265,2025-04-20,333.68
O0011516,C04266,2023-06-03,317.16
O0011517,C04266,2024-02-08,248.49
O0011518,C04266,2025-03-09,222.1
O0011519,C04266,2025-07-17,262.7
O0011520,C04267,2023-11-18,138.7
O0011521,C04267,2024-03-10,186.19
O0011522,C04267,2024-08-14,198.7
O0011523,C04267,2024-11-24,305.02
O0011524,C04267,2025-05-13,403.75
O0011525,C04267,2025-08-02,294.38
O0011526,C04268,2023-03-07,296.0
O0011527,C04268,2025-01-06,350.43
O0011528,C04269,2024-11-18,209.18
O0011529,C04270,2023-08-29,213.71
O0011530,C04270,2023-11-21,303.62
O0011531,C04270,2025-10-22,108.86
O0011532,C04270,2025-12-30,225.05
O0011533,C04271,2023-06-04,229.24
O0011534,C04271,2024-03-21,201.41
O0011535,C04271,2024-09-14,270.74
O0011536,C04272,2023-08-17,223.6
O0011537,C04272,2024-06-25,132.17
O0011538,C04272,2024-09-11,215.74
O0011539,C04272,2024-12-07,116.53
O0011540,C04272,2025-03-02,343.86
O0011541,C04273,2023-04-10,343.81
O0011542,C04273,2023-05-19,190.31
O0011543,C04273,2023-08-21,130.95
O0011544,C04273,2023-09-25,226.54
O0011545,C04273,2025-01-22,185.66
O0011546,C04273,2025-06-15,108.41
O0011547,C04274,2025-12-13,221.29
O0011548,C04275,2024-07-19,225.34
O0011549,C04276,2023-09-25,364.92
O0011550,C04276,2024-06-16,256.48
O0011551,C04276,2024-11-21,391.1
O0011552,C04276,2025-03-04,198.78
O0011553,C04276,2025-06-21,190.91
O0011554,C04276,2025-12-11,302.23
O0011555,C04277,2023-04-21,235.04
O0011556,C04277,2024-02-03,206.22
O0011557,C04277,2024-05-10,240.43
O0011558,C04277,2024-12-23,280.49
O0011559,C04277,2025-09-10,163.6
O0011560,C04278,2025-10-25,353.9
O0011561,C04279,2025-10-23,195.53
O0011562,C04280,2023-07-05,184.22
O0011563,C04280,2023-11-04,196.64
O0011564,C04280,2024-05-04,-159.96
O0011565,C04280,2025-06-02,-220.01
O0011566,C04281,2023-02-15,311.86
O0011567,C04281,2024-04-02,-39.82
O0011568,C04281,2024-04-16,297.64
O0011569,C04281,2024-07-10,404.75
O0011570,C04281,2024-09-26,215.83
O0011571,C04281,2024-10-22,239.81
O0011572,C04282,2023-07-02,288.43
O0011573,C04282,2023-10-19,294.99
O0011574,C04282,2023-12-08,500.92
O0011575,C04282,2024-01-07,171.25
O0011576,C04282,2024-05-31,74.88
O0011577,C04283,2025-08-01,200.81
O0011578,C04284,2024-12-21,208.85
O0011579,C04285,2023-01-04,359.68
O0011580,C04285,2024-02-03,173.09
O0011581,C04285,2024-12-09,270.35
O0011582,C04285,2025-05-18,183.94
O0011583,C04285,2025-08-26,152.72
O0011584,C04285,2025-09-19,192.45
O0011585,C04286,2025-06-07,178.01
O0011586,C04287,2024-03-15,300.37
O0011587,C04287,2024-10-23,314.49
O0011588,C04287,2025-09-04,308.28
O0011589,C04288,2023-10-07,217.15
O0011590,C04288,2023-12-12,254.09
O0011591,C04288,2024-12-24,175.68
O0011592,C04288,2025-01-13,224.1
O0011593,C04288,2025-02-24,233.38
O0011594,C04288,2025-10-25,182.42
O0011595,C04289,2023-02-15,196.45
O0011596,C04289,2023-03-16,231.96
O0011597,C04289,2024-09-14,235.75
O0011598,C04290,2023-06-26,247.5
O0011599,C04290,2023-08-27,127.94
O0011600,C04290,2023-09-27,163.02
O0011601,C04290,2024-03-11,196.13
O0011602,C04290,2024-06-09,199.77
O0011603,C04290,2024-10-06,291.56
O0011604,C04291,2025-07-27,410.43
O0011605,C04292,2023-11-20,47.74
O0011606,C04292,2024-02-01,182.99
O0011607,C04292,2024-05-08,229.5
O0011608,C04292,2024-05-27,249.3
O0011609,C04292,2025-11-11,142.47
O0011610,C04293,2023-12-31,407.19
O0011611,C04294,2024-04-03,318.71
O0011612,C04295,2024-10-13,254.15
O0011613,C04295,2025-03-21,284.7
O0011614,C04296,2023-09-05,-134.29
O0011615,C04297,2025-08-16,216.04
O0011616,C04298,2023-07-23,268.77
O0011617,C04298,2024-05-11,159.94
O0011618,C04298,2024-08-30,226.59
O0011619,C04298,2025-03-28,262.95
O0011620,C04298,2025-09-10,317.76
O0011621,C04299,2024-03-08,249.9
O0011622,C04300,2025-10-08,178.94
O0011623,C04301,2023-12-11,127.82
O0011624,C04301,2024-09-12,205.72
O0011625,C04301,2024-11-22,187.53
O0011626,C04301,2024-12-25,253.87
O0011627,C04301,2025-04-17,235.93
O0011628,C04301,2025-06-08,309.13
O0011629,C04302,2024-05-10,46.28
O0011630,C04303,2023-03-10,250.25
O0011631,C04303,2024-01-01,227.89
O0011632,C04303,2024-01-05,288.46
O0011633,C04303,2024-09-27,218.53
O0011634,C04303,2025-03-12,225.41
O0011635,C04303,2025-05-07,144.63
O0011636,C04304,2024-06-11,192.15
O0011637,C04304,2025-04-09,150.97
O0011638,C04305,2023-04-25,287.21
O0011639,C04305,2023-11-11,187.25
O0011640,C04306,2025-02-13,339.47
O0011641,C04307,2024-11-08,199.43
O0011642,C04308,2023-05-18,143.26
O0011643,C04308,2024-01-18,144.93
O0011644,C04308,2025-05-15,218.46
O0011645,C04308,2025-05-25,176.36
O0011646,C04308,2025-10-24,243.18
O0011647,C04309,2023-07-01,130.58
O0011648,C04309,2024-05-08,257.98
O0011649,C04309,2024-07-04,243.91
O0011650,C04309,2024-08-02,257.04
O0011651,C04309,2024-10-26,102.67
O0011652,C04309,2025-08-25,268.12
O0011653,C04310,2025-09-06,195.65
O0011654,C04310,2025-10-21,-228.76
O0011655,C04311,2025-03-01,171.4
O0011656,C04312,2024-03-01,-249.01
O0011657,C04312,2025-06-03,308.42
O0011658,C04313,2023-01-28,225.9
O0011659,C04313,2024-07-08,70.93
O0011660,C04313,2025-05-02,272.71
O0011661,C04313,2025-12-01,341.04
O0011662,C04314,2023-02-17,101.93
O0011663,C04314,2023-08-07,230.25
O0011664,C04314,2023-08-20,220.07
O0011665,C04314,2024-05-18,244.09
O0011666,C04314,2024-08-14,368.6
O0011667,C04314,2025-04-04,222.51
O0011668,C04315,2023-03-28,277.64
O0011669,C04315,2023-07-05,224.17
O0011670,C04315,2023-09-12,233.01
O0011671,C04315,2025-01-09,234.66
O0011672,C04315,2025-05-26,152.75
O0011673,C04316,2024-09-27,211.45
O0011674,C04316,2025-05-01,222.93
O0011675,C04316,2025-09-13,145.06
O0011676,C04317,2023-07-26,160.57
O0011677,C04317,2023-11-25,258.49
O0011678,C04317,2023-12-16,184.34
O0011679,C04317,2024-10-27,226.05
O0011680,C04317,2025-06-17,299.12
O0011681,C04318,2023-12-07,236.69
O0011682,C04318,2024-02-12,5.51
O0011683,C04318,2024-03-04,220.48
O0011684,C04318,2024-08-29,261.13
O0011685,C04318,2025-03-19,404.11
O0011686,C04318,2025-06-25,97.61
O0011687,C04319,2023-09-17,179.75
O0011688,C04319,2024-11-13,117.26
O0011689,C04319,2025-12-06,238.36
O0011690,C04320,2023-07-10,176.46
O0011691,C04320,2024-05-28,201.9
O0011692,C04320,2024-11-07,187.65
O0011693,C04320,2025-01-03,146.2
O0011694,C04320,2025-06-01,-133.59
O0011695,C04320,2025-11-22,160.21
O0011696,C04321,2024-04-01,238.56
O0011697,C04321,2024-12-28,115.43
O0011698,C04321,2025-02-15,203.26
O0011699,C04321,2025-02-17,-250.65
O0011700,C04321,2025-08-14,265.51
O0011701,C04322,2023-03-11,32.32
O0011702,C04322,2024-04-14,213.06
O0011703,C04323,2024-03-21,221.66
O0011704,C04323,2024-12-06,357.92
O0011705,C04323,2025-04-28,329.38
O0011706,C04324,2023-02-08,273.46
O0011707,C04324,2023-08-09,226.66
O0011708,C04324,2024-02-28,267.16
O0011709,C04324,2025-01-06,232.29
O0011710,C04324,2025-01-08,143.15
O0011711,C04324,2025-03-14,125.02
O0011712,C04325,2023-09-02,244.78
O0011713,C04325,2023-11-05,217.15
O0011714,C04325,2023-11-26,130.43
O0011715,C04326,2024-03-29,198.57
O0011716,C04327,2023-12-19,144.42
O0011717,C04327,2024-07-20,363.36
O0011718,C04327,2025-04-10,177.17
O0011719,C04327,2025-08-20,292.15
O0011720,C04328,2023-06-09,203.68
O0011721,C04328,2024-12-16,251.35
O0011722,C04328,2025-03-15,203.42
O0011723,C04329,2024-11-28,208.36
O0011724,C04330,2023-04-19,250.75
O0011725,C04330,2023-10-28,223.8
O0011726,C04330,2024-01-25,92.16
O0011727,C04330,2024-04-04,201.03
O0011728,C04330,2025-06-19,192.1
O0011729,C04331,2024-05-01,103.06
O0011730,C04331,2025-09-13,281.08
O0011731,C04331,2025-11-29,262.2
O0011732,C04332,2024-08-27,250.26
O0011733,C04333,2023-01-01,221.92
O0011734,C04333,2023-07-07,310.57
O0011735,C04333,2024-06-16,319.29
O0011736,C04334,2024-01-11,176.08
O0011737,C04335,2024-03-04,211.13
O0011738,C04335,2025-08-19,230.56
O0011739,C04336,2023-05-20,182.98
O0011740,C04337,2024-10-11,118.98
O0011741,C04338,2023-06-14,216.59
O0011742,C04338,2023-10-10,196.36
O0011743,C04338,2023-11-07,85.03
O0011744,C04338,2024-04-22,283.88
O0011745,C04338,2025-10-25,328.19
O0011746,C04339,2023-11-04,247.39
O0011747,C04340,2023-02-01,192.34
O0011748,C04340,2024-04-26,242.3
O0011749,C04340,2024-05-13,205.36
O0011750,C04340,2025-06-15,186.83
O0011751,C04340,2025-07-13,141.62
O0011752,C04341,2024-07-29,241.44
O0011753,C04341,2024-09-05,272.94
O0011754,C04341,2025-02-08,308.05
O0011755,C04341,2025-12-28,207.44
O0011756,C04342,2023-05-17,113.82
O0011757,C04342,2023-08-02,313.53
O0011758,C04342,2025-02-25,223.41
O0011759,C04342,2025-04-12,245.13
O0011760,C04342,2025-08-28,251.87
O0011761,C04342,2025-11-23,362.34
O0011762,C04343,2025-02-05,155.87
O0011763,C04344,2025-05-23,108.26
O0011764,C04345,2025-06-12,187.3
O0011765,C04346,2024-07-06,270.06
O0011766,C04347,2025-12-03,164.95
O0011767,C04348,2024-09-10,315.77
O0011768,C04349,2025-05-15,337.26
O0011769,C04350,2023-10-18,233.31
O0011770,C04351,2024-06-16,223.65
O0011771,C04352,2024-06-05,148.98
O0011772,C04352,2024-12-16,246.08
O0011773,C04352,2025-12-22,191.6
O0011774,C04353,2023-02-18,-300.18
O0011775,C04353,2024-02-24,296.38
O0011776,C04353,2024-05-22,156.02
O0011777,C04353,2024-11-30,312.66
O0011778,C04353,2025-05-07,278.04
O0011779,C04354,2024-07-17,365.18
O0011780,C04354,2025-12-30,155.38
O0011781,C04355,2024-05-21,176.83
O0011782,C04356,2023-05-19,157.89
O0011783,C04357,2023-02-09,174.74
O0011784,C04357,2023-05-19,235.35
O0011785,C04357,2024-08-10,160.84
O0011786,C04357,2025-03-15,316.7
O0011787,C04357,2025-05-01,216.31
O0011788,C04358,2023-06-02,165.37
O0011789,C04358,2023-07-03,232.43
O0011790,C04358,2023-09-29,184.33
O0011791,C04358,2024-01-28,246.59
O0011792,C04358,2024-03-11,143.04
O0011793,C04358,2024-03-15,227.35
O0011794,C04359,2023-06-01,151.87
O0011795,C04359,2024-04-01,310.84
O0011796,C04359,2024-12-06,74.11
O0011797,C04359,2025-03-02,289.46
O0011798,C04359,2025-06-09,102.92
O0011799,C04360,2023-01-13,354.17
O0011800,C04360,2024-03-28,239.26
O0011801,C04361,2024-03-16,309.96
O0011802,C04362,2025-07-06,295.89
O0011803,C04363,2025-12-30,200.47
O0011804,C04364,2023-03-19,240.14
O0011805,C04364,2024-07-23,188.2
O0011806,C04364,2025-03-17,187.39
O0011807,C04365,2023-05-01,196.11
O0011808,C04365,2023-05-31,230.35
O0011809,C04365,2024-02-22,199.11
O0011810,C04365,2024-07-28,240.45
O0011811,C04365,2025-01-16,242.58
O0011812,C04365,2025-08-10,157.15
O0011813,C04366,2023-08-25,271.53
O0011814,C04367,2023-12-21,220.1
O0011815,C04368,2023-05-27,-241.78
O0011816,C04369,2025-08-29,108.43
O0011817,C04370,2023-08-15,235.29
O0011818,C04370,2025-09-27,199.58
O0011819,C04371,2023-02-20,269.49
O0011820,C04371,2023-06-14,242.85
O0011821,C04371,2024-10-30,280.58
O0011822,C04371,2024-11-14,279.07
O0011823,C04371,2025-03-06,190.7
O0011824,C04371,2025-08-30,262.36
O0011825,C04372,2025-01-05,235.37
O0011826,C04373,2024-12-30,293.47
O0011827,C04374,2024-04-23,-219.2
O0011828,C04374,2025-02-01,145.5
O0011829,C04374,2025-03-23,214.18
O0011830,C04375,2025-06-22,261.93
O0011831,C04376,2024-04-22,206.4
O0011832,C04376,2024-06-25,315.07
O0011833,C04377,2023-08-18,179.4
O0011834,C04377,2023-09-02,168.08
O0011835,C04377,2024-08-02,290.14
O0011836,C04378,2024-08-03,255.52
O0011837,C04379,2023-12-09,230.02
O0011838,C04380,2024-10-24,303.67
O0011839,C04381,2023-12-05,176.33
O0011840,C04381,2024-07-28,201.41
O0011841,C04381,2024-12-02,236.83
O0011842,C04381,2025-08-28,236.39
O0011843,C04382,2025-07-05,-215.3
O0011844,C04383,2023-01-24,185.8
O0011845,C04384,2024-11-07,238.73
O0011846,C04385,2023-01-24,163.79
O0011847,C04385,2023-02-16,233.82
O0011848,C04385,2023-04-30,260.4
O0011849,C04385,2023-12-01,266.47
O0011850,C04385,2024-04-28,334.11
O0011851,C04386,2025-06-03,98.75
O0011852,C04387,2023-01-07,224.92
O0011853,C04387,2023-01-09,291.2
O0011854,C04387,2023-03-18,248.75
O0011855,C04387,2023-10-24,207.97
O0011856,C04387,2025-04-05,238.67
O0011857,C04388,2025-10-21,152.69
O0011858,C04389,2023-05-17,274.64
O0011859,C04390,2023-08-01,244.44
O0011860,C04390,2023-10-14,340.92
O0011861,C04391,2023-03-28,194.01
O0011862,C04391,2023-08-01,308.18
O0011863,C04392,2024-11-13,210.31
O0011864,C04393,2025-07-16,295.4
O0011865,C04394,2023-02-05,106.37
O0011866,C04394,2023-11-27,396.53
O0011867,C04394,2024-11-05,237.56
O0011868,C04394,2025-02-26,288.9
O0011869,C04395,2023-03-10,137.48
O0011870,C04395,2024-02-21,-196.87
O0011871,C04395,2024-05-10,310.34
O0011872,C04395,2025-06-17,245.9
O0011873,C04396,2024-03-06,106.3
O0011874,C04397,2023-02-18,98.75
O0011875,C04397,2024-02-03,304.19
O0011876,C04397,2025-01-22,213.25
O0011877,C04397,2025-10-01,178.82
O0011878,C04398,2023-10-28,170.22
O0011879,C04399,2024-11-13,252.48
O0011880,C04400,2023-03-28,201.01
O0011881,C04400,2023-03-30,201.38
O0011882,C04401,2025-07-27,230.6
O0011883,C04401,2025-08-12,333.94
O0011884,C04402,2024-09-20,243.17
O0011885,C04403,2023-07-31,124.72
O0011886,C04403,2023-09-01,159.44
O0011887,C04403,2023-12-05,330.23
O0011888,C04403,2024-09-09,177.92
O0011889,C04403,2025-04-21,241.01
O0011890,C04404,2024-12-14,119.52
O0011891,C04404,2025-05-04,263.03
O0011892,C04405,2025-09-17,206.91
O0011893,C04405,2025-10-29,183.1
O0011894,C04406,2024-11-21,146.76
O0011895,C04406,2025-01-08,61.88
O0011896,C04406,2025-02-11,118.57
O0011897,C04407,2023-01-10,254.27
O0011898,C04407,2023-06-22,184.86
O0011899,C04407,2024-08-04,163.42
O0011900,C04407,2025-12-16,121.94
O0011901,C04408,2023-02-03,237.61
O0011902,C04408,2023-08-16,147.74
O0011903,C04408,2024-10-22,212.21
O0011904,C04408,2025-12-13,209.16
