order_id,customer_id,order_date,net_revenue,margin_pct,location,channel,order_hour,order_day_of_week_monday_first,order_day_name
O0039770,C03908,2025-04-26,231.68,0.38,Hcmc,email,20,6,Saturday
O0039771,C03174,2025-04-26,187.68,0.421,Hanoi,organic,14,6,Saturday
O0039772,C04818,2025-04-26,240.73,0.337,Hanoi,referral,20,6,Saturday
O0039773,C02752,2025-04-26,215.17,0.393,Taipei,organic,21,6,Saturday
O0039774,C04950,2025-04-26,334.72,0.368,Hanoi,referral,13,6,Saturday
O0039775,C00483,2025-04-26,176.41,0.283,Danang,paid_search,21,6,Saturday
O0039776,C03195,2025-04-26,261.8,0.281,Hcmc,organic,15,6,Saturday
O0039777,C00929,2025-04-26,235.49,0.25,Hcmc,paid_search,21,6,Saturday
O0039778,C04545,2025-04-26,389.69,0.261,Hcmc,referral,20,6,Saturday
O0039779,C04555,2025-04-27,510.18,0.413,Hcmc,referral,14,7,Sunday
O0039780,C01779,2025-04-27,233.94,0.352,Hcmc,social,22,7,Sunday
O0039781,C01823,2025-04-27,271.78,0.359,Hanoi,social,20,7,Sunday
O0039782,C02313,2025-04-27,176.18,0.345,Hcmc,social,21,7,Sunday
O0039783,C01589,2025-04-27,204.93,0.345,Hanoi,social,14,7,Sunday
O0039784,C01989,2025-04-27,224.68,0.45,Hanoi,social,23,7,Sunday
O0039785,C02718,2025-04-27,327.54,0.43,Hcmc,organic,20,7,Sunday
O0039786,C00155,2025-04-27,184.8,0.305,Hanoi,paid_search,14,7,Sunday
O0039787,C04395,2025-04-27,248.13,0.348,Hcmc,referral,13,7,Sunday
O0039788,C04484,2025-04-27,246.64,0.345,Hanoi,referral,13,7,Sunday
O0039789,C04824,2025-04-27,312.82,0.263,Taipei,referral,20,7,Sunday
O0039790,C01446,2025-04-27,214.11,0.38,Hcmc,social,21,7,Sunday
O0039791,C02707,2025-04-27,178.86,0.432,Taipei,organic,13,7,Sunday
O0039792,C04501,2025-04-27,157.57,0.351,Hanoi,referral,22,7,Sunday
O0039793,C03586,2025-04-27,382.17,0.309,Hcmc,email,14,7,Sunday
O0039794,C00776,2025-04-27,246.19,0.354,Hcmc,paid_search,10,7,Sunday
O0039795,C01703,2025-04-27,205.56,0.368,Hcmc,social,20,7,Sunday
O0039796,C02105,2025-04-27,219.53,0.45,Danang,social,20,7,Sunday
O0039797,C02945,2025-04-27,279.57,0.45,Hcmc,organic,20,7,Sunday
O0039798,C04282,2025-04-27,184.81,0.376,Hcmc,email,21,7,Sunday
O0039799,C04540,2025-04-27,198.2,0.276,Hcmc,referral,21,7,Sunday
O0039800,C00224,2025-04-27,181.46,0.276,Hcmc,paid_search,15,7,Sunday
O0039801,C00993,2025-04-27,244.54,0.25,Hcmc,paid_search,16,7,Sunday
O0039802,C03771,2025-04-27,318.52,0.417,Hcmc,email,21,7,Sunday
O0039803,C02819,2025-04-27,177.49,0.405,Hcmc,organic,21,7,Sunday
O0039804,C03848,2025-04-27,352.34,0.362,Taipei,email,20,7,Sunday
O0039805,C00269,2025-04-27,311.73,0.295,Hcmc,paid_search,22,7,Sunday
O0039806,C00807,2025-04-27,260.38,0.324,Hanoi,paid_search,14,7,Sunday
O0039807,C00877,2025-04-27,200.69,0.413,Hcmc,paid_search,22,7,Sunday
O0039808,C00040,2025-04-27,201.3,0.299,Hcmc,paid_search,22,7,Sunday
O0039809,C01991,2025-04-27,265.7,0.35,Hcmc,social,22,7,Sunday
O0039810,C01047,2025-04-27,205.26,0.352,Hcmc,paid_search,22,7,Sunday
O0039811,C02279,2025-04-27,267.02,0.284,Danang,social,20,7,Sunday
O0039812,C03684,2025-04-27,204.76,0.289,Hcmc,email,15,7,Sunday
O0039813,C04432,2025-04-27,351.74,0.404,Hanoi,referral,13,7,Sunday
O0039814,C03323,2025-04-27,324.15,0.338,Hanoi,organic,21,7,Sunday
O0039815,C02327,2025-04-27,182.01,0.281,Hanoi,social,15,7,Sunday
O0039816,C02747,2025-04-27,209.48,0.45,Hcmc,organic,21,7,Sunday
O0039817,C01334,2025-04-27,194.88,0.376,Hanoi,social,15,7,Sunday
O0039818,C04167,2025-04-27,209.95,0.402,Hcmc,email,20,7,Sunday
O0039819,C02137,2025-04-27,213.56,0.296,Hcmc,social,15,7,Sunday
O0039820,C04120,2025-04-27,268.4,0.408,Hcmc,email,21,7,Sunday
O0039821,C00902,2025-04-27,281.03,0.352,Hcmc,paid_search,22,7,Sunday
O0039822,C01899,2025-04-27,247.3,0.308,Hcmc,social,22,7,Sunday
O0039823,C02321,2025-04-27,183.63,0.307,Taipei,social,14,7,Sunday
O0039824,C00050,2025-04-27,170.6,0.408,Taipei,paid_search,11,7,Sunday
O0039825,C01551,2025-04-27,161.27,0.313,Danang,social,21,7,Sunday
O0039826,C00384,2025-04-27,224.12,0.433,Hcmc,paid_search,22,7,Sunday
O0039827,C01619,2025-04-27,207.04,0.338,Hanoi,social,20,7,Sunday
O0039828,C03261,2025-04-27,205.91,0.399,Hcmc,organic,14,7,Sunday
O0039829,C04811,2025-04-27,264.75,0.359,Hcmc,referral,22,7,Sunday
O0039830,C00047,2025-04-27,227.65,0.273,Hcmc,paid_search,21,7,Sunday
O0039831,C04349,2025-04-27,156.7,0.25,Taipei,referral,23,7,Sunday
O0039832,C04177,2025-04-27,196.05,0.335,Hcmc,email,21,7,Sunday
O0039833,C02999,2025-04-27,162.1,0.439,Hcmc,organic,16,7,Sunday
O0039834,C04755,2025-04-27,196.0,0.344,Hcmc,referral,16,7,Sunday
O0039835,C01669,2025-04-27,229.87,0.307,Hanoi,social,22,7,Sunday
O0039836,C04892,2025-04-27,255.52,0.25,Hcmc,referral,14,7,Sunday
O0039837,C00144,2025-04-27,284.04,0.296,Hcmc,paid_search,20,7,Sunday
O0039838,C03317,2025-04-27,135.16,0.281,Hanoi,organic,22,7,Sunday
O0039839,C02314,2025-04-27,176.66,0.335,Hcmc,social,21,7,Sunday
O0039840,C01345,2025-04-27,265.08,0.41,Hcmc,social,21,7,Sunday
O0039841,C02834,2025-04-27,294.49,0.381,Hcmc,organic,15,7,Sunday
O0039842,C03108,2025-04-27,296.23,0.427,Hanoi,organic,20,7,Sunday
O0039843,C03938,2025-04-27,233.19,0.271,Hcmc,email,13,7,Sunday
O0039844,C04174,2025-04-27,231.19,0.25,Hanoi,email,20,7,Sunday
O0039845,C01823,2025-04-27,147.82,0.385,Hanoi,social,21,7,Sunday
O0039846,C01110,2025-04-27,290.18,0.329,Taipei,paid_search,20,7,Sunday
O0039847,C02076,2025-04-27,113.66,0.294,Hcmc,social,14,7,Sunday
O0039848,C03517,2025-04-27,180.5,0.45,Hcmc,email,23,7,Sunday
O0039849,C03393,2025-04-27,194.15,0.369,Hcmc,organic,22,7,Sunday
O0039850,C00823,2025-04-27,404.14,0.25,Hcmc,paid_search,21,7,Sunday
O0039851,C01235,2025-04-27,267.86,0.343,Taipei,paid_search,20,7,Sunday
O0039852,C02868,2025-04-27,271.01,0.398,Hanoi,organic,15,7,Sunday
O0039853,C00282,2025-04-27,285.34,0.36,Hanoi,paid_search,13,7,Sunday
O0039854,C03820,2025-04-27,245.87,0.372,Hcmc,email,20,7,Sunday
O0039855,C00969,2025-04-27,228.91,0.311,Taipei,paid_search,22,7,Sunday
O0039856,C00429,2025-04-27,224.66,0.376,Hcmc,paid_search,22,7,Sunday
O0039857,C03393,2025-04-27,313.72,0.42,Hcmc,organic,20,7,Sunday
O0039858,C02803,2025-04-27,192.51,0.354,Hcmc,organic,15,7,Sunday
O0039859,C01110,2025-04-27,211.99,0.25,Taipei,paid_search,15,7,Sunday
O0039860,C00844,2025-04-27,244.47,0.258,Hanoi,paid_search,19,7,Sunday
O0039861,C04432,2025-04-27,206.07,0.308,Hanoi,referral,14,7,Sunday
O0039862,C04888,2025-04-27,267.5,0.326,Hcmc,referral,14,7,Sunday
O0039863,C00442,2025-04-27,149.65,0.34,Danang,paid_search,20,7,Sunday
O0039864,C03816,2025-04-27,242.12,0.276,Hcmc,email,15,7,Sunday
O0039865,C00326,2025-04-27,200.29,0.34,Hcmc,paid_search,20,7,Sunday
O0039866,C01290,2025-04-27,176.38,0.391,Hanoi,social,14,7,Sunday
O0039867,C00679,2025-04-27,303.76,0.363,Hcmc,paid_search,20,7,Sunday
O0039868,C03106,2025-04-27,135.45,0.374,Hanoi,organic,21,7,Sunday
O0039869,C00866,2025-04-27,309.98,0.27,Hcmc,paid_search,13,7,Sunday
O0039870,C04020,2025-04-27,293.46,0.423,Hcmc,email,22,7,Sunday
O0039871,C04099,2025-04-27,158.26,0.314,Taipei,email,21,7,Sunday
O0039872,C02026,2025-04-27,308.66,0.25,Hcmc,social,21,7,Sunday
O0039873,C00045,2025-04-27,316.69,0.332,Hanoi,paid_search,21,7,Sunday
O0039874,C02561,2025-04-27,255.71,0.396,Taipei,organic,20,7,Sunday
O0039875,C00779,2025-04-27,285.27,0.392,Hcmc,paid_search,20,7,Sunday
O0039876,C00539,2025-04-27,278.55,0.315,Hcmc,paid_search,22,7,Sunday
O0039877,C03305,2025-04-27,179.12,0.407,Taipei,organic,21,7,Sunday
O0039878,C01438,2025-04-27,242.15,0.344,Hcmc,social,15,7,Sunday
O0039879,C04621,2025-04-27,301.45,0.395,Hcmc,referral,20,7,Sunday
O0039880,C01168,2025-04-27,225.14,0.395,Hcmc,paid_search,20,7,Sunday
O0039881,C02876,2025-04-27,248.6,0.334,Danang,organic,20,7,Sunday
O0039882,C01272,2025-04-27,398.87,0.433,Hcmc,social,13,7,Sunday
O0039883,C00772,2025-04-27,174.65,0.359,Danang,paid_search,20,7,Sunday
O0039884,C04039,2025-04-27,157.85,0.45,Hanoi,email,21,7,Sunday
O0039885,C02782,2025-04-28,182.05,0.432,Hanoi,organic,13,1,Monday
O0039886,C03709,2025-04-28,272.53,0.45,Hcmc,email,14,1,Monday
O0039887,C01116,2025-04-28,194.64,0.282,Hcmc,paid_search,15,1,Monday
O0039888,C00075,2025-04-28,289.82,0.36,Danang,paid_search,20,1,Monday
O0039889,C00218,2025-04-28,201.85,0.252,Taipei,paid_search,15,1,Monday
O0039890,C00216,2025-04-28,215.88,0.414,Taipei,paid_search,20,1,Monday
O0039891,C02776,2025-04-28,207.97,0.413,Taipei,organic,14,1,Monday
O0039892,C04078,2025-04-28,185.06,0.442,Taipei,email,13,1,Monday
O0039893,C01092,2025-04-28,271.57,0.354,Taipei,paid_search,20,1,Monday
O0039894,C04440,2025-04-28,267.37,0.279,Hcmc,referral,15,1,Monday
O0039895,C02313,2025-04-28,233.87,0.344,Hcmc,social,15,1,Monday
O0039896,C03735,2025-04-28,274.54,0.424,Hanoi,email,21,1,Monday
O0039897,C02708,2025-04-28,262.97,0.45,Hcmc,organic,22,1,Monday
O0039898,C04033,2025-04-28,181.49,0.357,Hcmc,email,15,1,Monday
O0039899,C03985,2025-04-28,223.63,0.279,Hcmc,email,20,1,Monday
O0039900,C04239,2025-04-28,264.92,0.297,Taipei,email,20,1,Monday
O0039901,C02247,2025-04-28,240.1,0.304,Hcmc,social,20,1,Monday
O0039902,C00637,2025-04-28,168.92,0.356,Hanoi,paid_search,21,1,Monday
O0039903,C01406,2025-04-28,155.75,0.45,Danang,social,21,1,Monday
O0039904,C01825,2025-04-28,317.45,0.301,Hcmc,social,20,1,Monday
O0039905,C02494,2025-04-28,210.63,0.273,Hcmc,social,21,1,Monday
O0039906,C02621,2025-04-28,231.84,0.315,Taipei,organic,22,1,Monday
O0039907,C02155,2025-04-28,189.99,0.286,Hcmc,social,14,1,Monday
O0039908,C03395,2025-04-28,142.45,0.25,Hcmc,organic,15,1,Monday
O0039909,C03295,2025-04-28,248.75,0.349,Hcmc,organic,21,1,Monday
O0039910,C03720,2025-04-28,183.72,0.45,Hcmc,email,15,1,Monday
O0039911,C01002,2025-04-28,226.1,0.288,Hcmc,paid_search,15,1,Monday
O0039912,C00672,2025-04-28,216.67,0.343,Hcmc,paid_search,20,1,Monday
O0039913,C00569,2025-04-28,230.41,0.377,Hanoi,paid_search,21,1,Monday
O0039914,C00230,2025-04-28,219.47,0.279,Hcmc,paid_search,21,1,Monday
O0039915,C04625,2025-04-28,293.32,0.45,Hcmc,referral,21,1,Monday
O0039916,C04415,2025-04-28,319.0,0.333,Hcmc,referral,20,1,Monday
O0039917,C04567,2025-04-28,203.68,0.389,Danang,referral,20,1,Monday
O0039918,C00790,2025-04-28,182.44,0.334,Danang,paid_search,20,1,Monday
O0039919,C04079,2025-04-28,181.78,0.45,Hcmc,email,20,1,Monday
O0039920,C03995,2025-04-28,137.27,0.25,Hanoi,email,15,1,Monday
O0039921,C04574,2025-04-29,195.01,0.289,Hcmc,referral,11,2,Tuesday
O0039922,C01135,2025-04-29,187.8,0.45,Taipei,paid_search,15,2,Tuesday
O0039923,C00390,2025-04-29,174.25,0.403,Danang,paid_search,14,2,Tuesday
O0039924,C04123,2025-04-29,135.12,0.373,Hcmc,email,21,2,Tuesday
O0039925,C02595,2025-04-29,189.07,0.386,Hcmc,organic,20,2,Tuesday
O0039926,C01606,2025-04-29,213.35,0.418,Hcmc,social,20,2,Tuesday
O0039927,C03391,2025-04-29,248.8,0.25,Hcmc,organic,23,2,Tuesday
O0039928,C00258,2025-04-29,169.83,0.309,Hcmc,paid_search,20,2,Tuesday
O0039929,C01022,2025-04-29,405.6,0.279,Hcmc,paid_search,13,2,Tuesday
O0039930,C03693,2025-04-29,171.29,0.332,Hcmc,email,22,2,Tuesday
O0039931,C02801,2025-04-29,232.5,0.326,Hanoi,organic,20,2,Tuesday
O0039932,C00537,2025-04-29,307.15,0.25,Hanoi,paid_search,21,2,Tuesday
O0039933,C00254,2025-04-29,263.31,0.346,Hanoi,paid_search,13,2,Tuesday
O0039934,C03230,2025-04-29,154.05,0.422,Hcmc,organic,23,2,Tuesday
O0039935,C04395,2025-04-29,230.83,0.335,Hcmc,referral,13,2,Tuesday
O0039936,C00115,2025-04-29,204.0,0.405,Hcmc,paid_search,13,2,Tuesday
O0039937,C00642,2025-04-29,283.6,0.258,Hcmc,paid_search,13,2,Tuesday
O0039938,C00642,2025-04-29,324.78,0.443,Hcmc,paid_search,21,2,Tuesday
O0039939,C00771,2025-04-29,311.17,0.32,Hcmc,paid_search,13,2,Tuesday
O0039940,C03736,2025-04-29,198.0,0.417,Hcmc,email,14,2,Tuesday
O0039941,C04061,2025-04-29,255.77,0.359,Hanoi,email,21,2,Tuesday
O0039942,C01115,2025-04-29,281.82,0.377,Hcmc,paid_search,20,2,Tuesday
O0039943,C04460,2025-04-29,212.56,0.25,Hcmc,referral,20,2,Tuesday
O0039944,C00094,2025-04-29,238.89,0.399,Taipei,paid_search,20,2,Tuesday
O0039945,C04512,2025-04-29,263.75,0.272,Hcmc,referral,14,2,Tuesday
O0039946,C01112,2025-04-29,275.61,0.254,Taipei,paid_search,20,2,Tuesday
O0039947,C04953,2025-04-29,199.26,0.35,Hanoi,referral,15,2,Tuesday
O0039948,C03131,2025-04-29,253.01,0.324,Hanoi,organic,20,2,Tuesday
O0039949,C04749,2025-04-29,231.39,0.314,Hcmc,referral,13,2,Tuesday
O0039950,C03126,2025-04-29,258.98,0.287,Hcmc,organic,20,2,Tuesday
O0039951,C00536,2025-04-29,308.05,0.4,Hcmc,paid_search,21,2,Tuesday
O0039952,C02066,2025-04-29,272.83,0.379,Hcmc,social,22,2,Tuesday
O0039953,C00753,2025-04-29,215.5,0.399,Hcmc,paid_search,13,2,Tuesday
O0039954,C02137,2025-04-29,214.22,0.302,Hcmc,social,21,2,Tuesday
O0039955,C01856,2025-04-29,223.55,0.286,Taipei,social,20,2,Tuesday
O0039956,C02834,2025-04-29,165.66,0.327,Hcmc,organic,14,2,Tuesday
O0039957,C03500,2025-04-29,196.9,0.291,Hcmc,email,14,2,Tuesday
O0039958,C00151,2025-04-29,195.57,0.315,Hcmc,paid_search,21,2,Tuesday
O0039959,C01801,2025-04-29,156.93,0.322,Hanoi,social,20,2,Tuesday
O0039960,C03237,2025-04-30,227.56,0.25,Hcmc,organic,20,3,Wednesday
O0039961,C01287,2025-04-30,164.05,0.289,Taipei,social,15,3,Wednesday
O0039962,C02274,2025-04-30,227.92,0.294,Hcmc,social,13,3,Wednesday
O0039963,C03768,2025-04-30,277.83,0.294,Danang,email,22,3,Wednesday
O0039964,C04335,2025-04-30,251.83,0.375,Hcmc,referral,20,3,Wednesday
O0039965,C02323,2025-04-30,188.55,0.398,Hcmc,social,20,3,Wednesday
O0039966,C03036,2025-04-30,246.16,0.338,Hcmc,organic,21,3,Wednesday
O0039967,C02911,2025-04-30,326.29,0.342,Danang,organic,20,3,Wednesday
O0039968,C02050,2025-04-30,137.64,0.396,Hcmc,social,21,3,Wednesday
O0039969,C01362,2025-04-30,293.45,0.271,Hanoi,social,20,3,Wednesday
O0039970,C04335,2025-04-30,288.81,0.288,Hcmc,referral,20,3,Wednesday
O0039971,C00602,2025-04-30,204.46,0.407,Hcmc,paid_search,22,3,Wednesday
O0039972,C04480,2025-04-30,243.58,0.295,Hcmc,referral,14,3,Wednesday
O0039973,C01951,2025-04-30,128.34,0.319,Hcmc,social,13,3,Wednesday
O0039974,C03296,2025-04-30,164.86,0.375,Hcmc,organic,21,3,Wednesday
O0039975,C00920,2025-04-30,171.82,0.299,Hanoi,paid_search,20,3,Wednesday
O0039976,C00003,2025-04-30,321.68,0.326,Hcmc,paid_search,21,3,Wednesday
O0039977,C04787,2025-04-30,310.52,0.45,Hcmc,referral,20,3,Wednesday
O0039978,C00628,2025-04-30,379.23,0.393,Hcmc,paid_search,21,3,Wednesday
O0039979,C00365,2025-04-30,240.22,0.4,Hcmc,paid_search,20,3,Wednesday
O0039980,C02440,2025-04-30,168.76,0.349,Danang,social,20,3,Wednesday
O0039981,C03919,2025-04-30,305.1,0.45,Hcmc,email,14,3,Wednesday
O0039982,C01698,2025-04-30,328.46,0.289,Hanoi,social,20,3,Wednesday
O0039983,C02513,2025-04-30,214.93,0.385,Taipei,social,20,3,Wednesday
O0039984,C03674,2025-04-30,231.81,0.424,Hcmc,email,20,3,Wednesday
O0039985,C02321,2025-04-30,244.42,0.4,Taipei,social,20,3,Wednesday
O0039986,C04315,2025-04-30,165.79,0.45,Hanoi,email,20,3,Wednesday
O0039987,C04490,2025-04-30,337.91,0.333,Hanoi,referral,21,3,Wednesday
O0039988,C04502,2025-04-30,322.73,0.25,Danang,referral,13,3,Wednesday
O0039989,C04507,2025-04-30,316.03,0.317,Hanoi,referral,20,3,Wednesday
O0039990,C00737,2025-04-30,177.19,0.371,Hanoi,paid_search,15,3,Wednesday
O0039991,C03083,2025-04-30,170.27,0.414,Hcmc,organic,15,3,Wednesday
O0039992,C00099,2025-04-30,212.55,0.346,Taipei,paid_search,14,3,Wednesday
O0039993,C01794,2025-04-30,261.89,0.348,Taipei,social,20,3,Wednesday
O0039994,C04135,2025-04-30,175.13,0.444,Hcmc,email,21,3,Wednesday
O0039995,C02506,2025-04-30,180.75,0.402,Hcmc,social,20,3,Wednesday
O0039996,C04870,2025-04-30,368.84,0.326,Hcmc,referral,14,3,Wednesday
O0039997,C01730,2025-04-30,236.91,0.426,Hcmc,social,21,3,Wednesday
O0039998,C03836,2025-04-30,289.07,0.402,Hanoi,email,14,3,Wednesday
O0039999,C01632,2025-04-30,254.42,0.303,Hcmc,social,22,3,Wednesday
O0040000,C01103,2025-04-30,156.35,0.363,Taipei,paid_search,20,3,Wednesday
O0040001,C00005,2025-05-01,360.72,0.337,Hcmc,paid_search,20,4,Thursday
O0040002,C02050,2025-05-01,264.85,0.43,Hcmc,social,16,4,Thursday
O0040003,C00978,2025-05-01,269.52,0.322,Danang,paid_search,21,4,Thursday
O0040004,C03285,2025-05-01,174.13,0.328,Danang,organic,20,4,Thursday
O0040005,C00365,2025-05-01,221.37,0.298,Hcmc,paid_search,21,4,Thursday
O0040006,C02977,2025-05-01,176.8,0.375,Hcmc,organic,15,4,Thursday
O0040007,C02180,2025-05-01,171.56,0.406,Hanoi,social,13,4,Thursday
O0040008,C04139,2025-05-01,333.44,0.381,Taipei,email,21,4,Thursday
O0040009,C04920,2025-05-01,203.19,0.394,Danang,referral,14,4,Thursday
O0040010,C02871,2025-05-01,221.23,0.25,Hcmc,organic,20,4,Thursday
O0040011,C01941,2025-05-01,285.65,0.337,Hcmc,social,18,4,Thursday
O0040012,C03234,2025-05-01,197.79,0.427,Danang,organic,13,4,Thursday
O0040013,C04320,2025-05-01,251.85,0.45,Hanoi,referral,20,4,Thursday
O0040014,C00377,2025-05-01,170.77,0.427,Danang,paid_search,15,4,Thursday
O0040015,C02702,2025-05-01,205.46,0.356,Hanoi,organic,13,4,Thursday
O0040016,C01629,2025-05-01,218.65,0.276,Hanoi,social,20,4,Thursday
O0040017,C00332,2025-05-01,206.71,0.25,Hcmc,paid_search,20,4,Thursday
O0040018,C03568,2025-05-01,256.03,0.333,Hcmc,email,21,4,Thursday
O0040019,C02678,2025-05-01,322.75,0.294,Hcmc,organic,21,4,Thursday
O0040020,C01623,2025-05-01,173.01,0.397,Hanoi,social,21,4,Thursday
O0040021,C03827,2025-05-01,219.04,0.332,Hcmc,email,21,4,Thursday
O0040022,C02471,2025-05-01,241.89,0.43,Hanoi,social,14,4,Thursday
O0040023,C03475,2025-05-01,259.79,0.28,Hcmc,organic,20,4,Thursday
O0040024,C03079,2025-05-01,310.79,0.252,Hcmc,organic,15,4,Thursday
O0040025,C03422,2025-05-01,311.73,0.393,Taipei,organic,13,4,Thursday
O0040026,C02029,2025-05-01,158.91,0.25,Hcmc,social,14,4,Thursday
O0040027,C01762,2025-05-01,183.35,0.343,Taipei,social,20,4,Thursday
O0040028,C02933,2025-05-01,293.96,0.413,Taipei,organic,20,4,Thursday
O0040029,C00690,2025-05-01,267.08,0.312,Hcmc,paid_search,21,4,Thursday
O0040030,C04888,2025-05-01,153.68,0.26,Hcmc,referral,14,4,Thursday
O0040031,C02648,2025-05-01,306.1,0.391,Hcmc,organic,22,4,Thursday
O0040032,C00556,2025-05-01,185.93,0.409,Danang,paid_search,15,4,Thursday
O0040033,C01631,2025-05-01,351.97,0.326,Hcmc,social,13,4,Thursday
O0040034,C00038,2025-05-01,336.13,0.374,Hcmc,paid_search,20,4,Thursday
O0040035,C01418,2025-05-01,238.99,0.25,Hcmc,social,18,4,Thursday
O0040036,C04867,2025-05-01,306.69,0.352,Hcmc,referral,16,4,Thursday
O0040037,C04736,2025-05-01,217.03,0.317,Taipei,referral,13,4,Thursday
O0040038,C00479,2025-05-01,269.88,0.359,Hcmc,paid_search,20,4,Thursday
O0040039,C02521,2025-05-01,250.26,0.384,Hanoi,social,20,4,Thursday
O0040040,C02819,2025-05-01,176.78,0.3,Hcmc,organic,22,4,Thursday
O0040041,C04734,2025-05-01,287.64,0.25,Hanoi,referral,21,4,Thursday
O0040042,C00655,2025-05-01,209.69,0.355,Hcmc,paid_search,23,4,Thursday
O0040043,C03950,2025-05-01,200.54,0.334,Hcmc,email,22,4,Thursday
O0040044,C04357,2025-05-01,339.2,0.271,Hcmc,referral,21,4,Thursday
O0040045,C01057,2025-05-02,248.57,0.25,Taipei,paid_search,14,5,Friday
O0040046,C00214,2025-05-02,193.68,0.42,Taipei,paid_search,20,5,Friday
O0040047,C01083,2025-05-02,306.85,0.429,Hcmc,paid_search,13,5,Friday
O0040048,C03798,2025-05-02,155.66,0.361,Hcmc,email,15,5,Friday
O0040049,C01209,2025-05-02,189.66,0.266,Danang,paid_search,23,5,Friday
O0040050,C00441,2025-05-02,167.61,0.433,Hanoi,paid_search,21,5,Friday
O0040051,C04449,2025-05-02,234.8,0.395,Danang,referral,21,5,Friday
O0040052,C02354,2025-05-02,193.09,0.446,Hanoi,social,20,5,Friday
O0040053,C01605,2025-05-02,257.89,0.402,Hcmc,social,21,5,Friday
O0040054,C01514,2025-05-02,208.54,0.36,Hcmc,social,20,5,Friday
O0040055,C01282,2025-05-02,142.99,0.429,Danang,social,13,5,Friday
O0040056,C02081,2025-05-02,205.56,0.45,Hanoi,social,20,5,Friday
O0040057,C00208,2025-05-02,187.27,0.306,Hcmc,paid_search,15,5,Friday
O0040058,C04013,2025-05-02,166.52,0.351,Hanoi,email,15,5,Friday
O0040059,C04650,2025-05-02,220.29,0.25,Taipei,referral,21,5,Friday
O0040060,C04954,2025-05-02,230.13,0.45,Hanoi,referral,22,5,Friday
O0040061,C03346,2025-05-02,237.03,0.332,Hcmc,organic,21,5,Friday
O0040062,C01105,2025-05-02,217.35,0.296,Hanoi,paid_search,20,5,Friday
O0040063,C01089,2025-05-02,482.0,0.359,Hcmc,paid_search,14,5,Friday
O0040064,C04628,2025-05-02,222.51,0.393,Hanoi,referral,20,5,Friday
O0040065,C01996,2025-05-02,183.55,0.25,Hcmc,social,20,5,Friday
O0040066,C02981,2025-05-02,244.29,0.311,Hcmc,organic,21,5,Friday
O0040067,C02777,2025-05-02,171.91,0.355,Taipei,organic,20,5,Friday
O0040068,C04047,2025-05-02,190.83,0.429,Danang,email,20,5,Friday
O0040069,C02279,2025-05-02,123.8,0.45,Danang,social,21,5,Friday
O0040070,C01362,2025-05-02,158.44,0.363,Hanoi,social,21,5,Friday
O0040071,C00928,2025-05-02,334.61,0.332,Hcmc,paid_search,16,5,Friday
O0040072,C02030,2025-05-02,331.14,0.41,Taipei,social,20,5,Friday
O0040073,C03916,2025-05-02,254.57,0.327,Hanoi,email,20,5,Friday
O0040074,C00397,2025-05-02,346.36,0.45,Hcmc,paid_search,21,5,Friday
O0040075,C00990,2025-05-02,224.76,0.399,Hcmc,paid_search,22,5,Friday
O0040076,C00296,2025-05-02,159.31,0.409,Taipei,paid_search,20,5,Friday
O0040077,C02952,2025-05-02,206.07,0.297,Hcmc,organic,20,5,Friday
O0040078,C04142,2025-05-02,253.64,0.434,Taipei,email,13,5,Friday
O0040079,C00072,2025-05-02,289.54,0.289,Hcmc,paid_search,22,5,Friday
O0040080,C02060,2025-05-02,184.17,0.25,Hcmc,social,14,5,Friday
O0040081,C01116,2025-05-02,171.83,0.414,Hcmc,paid_search,21,5,Friday
O0040082,C04237,2025-05-02,245.38,0.25,Taipei,email,20,5,Friday
O0040083,C00687,2025-05-02,246.62,0.314,Hanoi,paid_search,13,5,Friday
O0040084,C02393,2025-05-02,288.15,0.25,Hcmc,social,20,5,Friday
O0040085,C03438,2025-05-02,190.34,0.412,Taipei,organic,20,5,Friday
O0040086,C01961,2025-05-02,153.53,0.45,Hcmc,social,21,5,Friday
O0040087,C04424,2025-05-02,254.0,0.362,Hanoi,referral,14,5,Friday
O0040088,C04789,2025-05-02,249.37,0.41,Hanoi,referral,20,5,Friday
O0040089,C01761,2025-05-02,231.58,0.45,Hanoi,social,21,5,Friday
O0040090,C04321,2025-05-02,269.08,0.311,Hcmc,referral,20,5,Friday
O0040091,C01250,2025-05-02,253.73,0.403,Hanoi,paid_search,21,5,Friday
O0040092,C01404,2025-05-03,230.13,0.33,Hanoi,social,15,6,Saturday
O0040093,C02387,2025-05-03,226.01,0.324,Hcmc,social,22,6,Saturday
O0040094,C02071,2025-05-03,273.24,0.353,Hcmc,social,21,6,Saturday
O0040095,C02997,2025-05-03,328.19,0.267,Hcmc,organic,23,6,Saturday
O0040096,C01436,2025-05-03,443.36,0.367,Hcmc,social,14,6,Saturday
O0040097,C01612,2025-05-03,327.45,0.365,Hcmc,social,20,6,Saturday
O0040098,C03061,2025-05-03,260.79,0.346,Hcmc,organic,21,6,Saturday
O0040099,C02214,2025-05-03,134.95,0.356,Hanoi,social,21,6,Saturday
O0040100,C02369,2025-05-03,191.88,0.288,Hanoi,social,22,6,Saturday
O0040101,C00806,2025-05-03,256.1,0.441,Hcmc,paid_search,21,6,Saturday
O0040102,C04565,2025-05-03,260.89,0.341,Hcmc,referral,14,6,Saturday
